parking_segment_id,district_id,district_name,description,fare_description,has_charging_point,geometry_available,legal_answer_eligible,source_text_review_status,source_text_review_note
1H4,taoyuan-district,Taoyuan,春日路(三民路二段-莊敬路二段),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1H5,taoyuan-district,Taoyuan,經國路336巷(經國路-無尾路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1H6,taoyuan-district,Taoyuan,日光路(三民路二段-民光路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1H7,taoyuan-district,Taoyuan,國際路二段2(機車)(大興西路三段-永安路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1H8,taoyuan-district,Taoyuan,介壽路495巷(介壽路-路底),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1H9,taoyuan-district,Taoyuan,幸福路(水岸街-春日路),"一般小型車格 週一至週日 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1I1,taoyuan-district,Taoyuan,保定二街(民安路-保定一街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1I2,taoyuan-district,Taoyuan,國強十三街(國豐三街-國豐八街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1I3,taoyuan-district,Taoyuan,永安北路(寶慶路-安慶街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1I4,taoyuan-district,Taoyuan,桃鶯路2(建成街-大仁路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1I5,taoyuan-district,Taoyuan,中山東路2(機車)(春日路-三民路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1I6,taoyuan-district,Taoyuan,同德五街1(機車)(中正路-同德三街),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1I7,taoyuan-district,Taoyuan,中正路3(復興路-中山路),"一般小型車格 週一至週日 07:00~20:00收費 第一30分鐘收費20元，第二30分鐘收費20元，第三30分鐘收費25元,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1I8,taoyuan-district,Taoyuan,春日路2(鎮東街-三民路二段),"一般小型車格 週一至週日 07:00~20:00收費 15元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1I9,taoyuan-district,Taoyuan,大同路(民生路-南華街),"一般小型車格 週一至週日 07:00~20:00收費 15元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IA,taoyuan-district,Taoyuan,成功陸橋(三民路-陸橋底),"一般小型車格 週一至週日 07:00~20:00收費 15元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IB,taoyuan-district,Taoyuan,中央街(成功路二段-民光東路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IC,taoyuan-district,Taoyuan,新埔七街(天祥五街-天祥七街),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1ID,taoyuan-district,Taoyuan,正康三街(慈文路-北埔路),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IE,taoyuan-district,Taoyuan,金門二街(機車)(建新街-昆明路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IF,taoyuan-district,Taoyuan,保羅街(機車)(介壽路-建新街),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IG,taoyuan-district,Taoyuan,桃德路(機車)(國際路一段98巷-中路街),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IH,taoyuan-district,Taoyuan,朝陽街(機車)(中山東路-民光東路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IJ,taoyuan-district,Taoyuan,博愛路(中正路-南華街),"一般小型車格 週一至週日 07:00~20:00收費 15元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IK,taoyuan-district,Taoyuan,中山路2(復興路-龍安街),"一般小型車格 週一至週日 07:00~20:00收費 15元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IL,taoyuan-district,Taoyuan,中山北路(中山路-永安路),"一般小型車格 週一至週日 07:00~20:00收費 15元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IM,taoyuan-district,Taoyuan,建國路61巷61弄(建國路61巷61弄-路底),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IN,taoyuan-district,Taoyuan,國際路一段687巷(國際路一段687巷-路底),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IO,taoyuan-district,Taoyuan,中山路二(機車)(復興路-龍安街),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IP,taoyuan-district,Taoyuan,民族路(機車)(中山路-三民路三段),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IQ,taoyuan-district,Taoyuan,慈文路(機車)(永安路-經國路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IR,taoyuan-district,Taoyuan,溫州一路(機車)(大興西路三段-永安路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IS,taoyuan-district,Taoyuan,正光一街(機車)(正光路-文中三路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IT,taoyuan-district,Taoyuan,中埔六街(機車)(同德六街-同德十一街),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IU,taoyuan-district,Taoyuan,文中一路(機車)(文中路-正光路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IV,taoyuan-district,Taoyuan,延平路(機車)(大林路-建國路),"機車車格 週一至週日 08:00~18:00收費 20元/次,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IW,taoyuan-district,Taoyuan,文化街(南華街-三民路三段),"一般小型車格 週一至週日 07:00~20:00收費 20元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IX,taoyuan-district,Taoyuan,文化街(機車)(南華街-三民路三段),"機車車格 週一至週日 07:00~20:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IY,taoyuan-district,Taoyuan,龍壽街81巷(龍壽街-巷底),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1IZ,taoyuan-district,Taoyuan,經國路(機車)(春日路-有恆路),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1J0,taoyuan-district,Taoyuan,富國路(永安路-莊敬路二段),"一般小型車格 週一至週五 08:00~18:00收費 10元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1J1,taoyuan-district,Taoyuan,同德七街(機車)(寶慶路-中埔二街),"機車車格 週一至週五 08:00~18:00收費 5元/30分鐘,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
1J2,taoyuan-district,Taoyuan,成功路一段(民權路-中正路),"一般小型車格 週一至週日 07:00~20:00收費 第一30分鐘收費20元，第二30分鐘收費20元，第三30分鐘收費25元,",false,false,false,APPROVED_SOURCE_TEXT,Approved by project owner after human review; status applied by Codex on 2026-07-17.
